id,first_name,last_name,age,gender,state,party,email,registered_date,last_voted_date,updated_at
VOT304,Blakely,Cruz,47,F,GA,Independent,blakely.cruz@email.com,2007-02-05,2024-11-05,3/26/2023 1:47:41
VOT305,Malachi,Marshall,35,M,VA,Democrat,malachi.marshall@email.com,2014-06-18,2024-11-05,5/10/2025 21:09:49
VOT306,Amaya,Owens,51,F,WA,Republican,amaya.owens@email.com,2004-10-30,2022-11-08,2/19/2024 8:00:16
VOT307,Dean,Johnston,41,M,AZ,Independent,dean.johnston@email.com,2010-03-15,2024-11-05,5/9/2025 14:17:02
VOT308,Camila,Murray,58,F,MA,Democrat,camila.murray@email.com,2002-07-25,2024-11-05,5/19/2025 22:51:29
VOT309,Colt,Freeman,32,M,TN,Republican,colt.freeman@email.com,2016-12-08,2024-11-05,1/10/2025 8:25:23
VOT310,Esme,Wells,46,F,MO,Independent,esme.wells@email.com,2008-04-20,2020-11-03,6/3/2023 3:33:15
VOT311,Reid,Webb,27,M,MD,Democrat,reid.webb@email.com,2020-08-05,2024-11-05,7/15/2024 5:22:33
VOT312,Journey,Simpson,62,F,CO,Republican,journey.simpson@email.com,1994-01-18,2024-11-05,4/17/2023 21:37:39
VOT313,Zane,Stevens,39,M,OR,Independent,zane.stevens@email.com,2011-05-30,2022-11-08,10/1/2024 7:05:08
VOT314,Juliette,Tucker,48,F,NV,Democrat,juliette.tucker@email.com,2007-10-12,2024-11-05,7/15/2023 18:43:45
VOT315,Nash,Porter,34,M,CT,Republican,nash.porter@email.com,2015-02-25,2024-11-05,9/7/2023 3:54:51
VOT316,Remi,Hunter,56,F,NJ,Independent,remi.hunter@email.com,2000-07-08,2024-11-05,7/24/2023 2:10:20
VOT317,Dallas,Hicks,43,M,IN,Democrat,dallas.hicks@email.com,2009-11-20,2020-11-03,6/10/2025 19:01:41
VOT318,Magnolia,Crawford,30,F,WI,Republican,magnolia.crawford@email.com,2018-04-02,2024-11-05,4/14/2023 19:13:51
VOT319,Kameron,Henry,52,M,SC,Independent,kameron.henry@email.com,2004-08-15,2024-11-05,3/16/2025 1:41:02
VOT320,Daphne,Boyd,37,F,AL,Democrat,daphne.boyd@email.com,2013-12-28,2022-11-08,1/17/2023 10:43:32
VOT321,Hendrix,Mason,45,M,LA,Republican,hendrix.mason@email.com,2008-05-10,2024-11-05,4/24/2024 14:38:34
VOT322,Juliana,Morales,31,F,KY,Independent,juliana.morales@email.com,2017-09-22,2024-11-05,1/4/2023 1:44:38
VOT323,Memphis,Kennedy,59,M,OK,Democrat,memphis.kennedy@email.com,1999-02-05,2024-11-05,10/14/2024 5:06:43
VOT324,Oakley,Warren,40,F,AR,Republican,oakley.warren@email.com,2012-06-18,2020-11-03,4/5/2024 8:23:28
VOT325,Wells,Dixon,49,M,IA,Independent,wells.dixon@email.com,2006-10-30,2024-11-05,11/14/2023 20:32:47
VOT326,Haven,Ramos,33,F,MS,Democrat,haven.ramos@email.com,2016-03-15,2024-11-05,6/12/2024 4:16:26
VOT327,Bear,Reyes,55,M,UT,Republican,bear.reyes@email.com,2001-07-25,2022-11-08,6/28/2025 6:19:26
VOT328,Lennox,Burns,38,F,KS,Independent,lennox.burns@email.com,2012-12-08,2024-11-05,10/9/2024 10:58:47
VOT329,Royal,Gordon,46,M,NE,Democrat,royal.gordon@email.com,2008-04-20,2024-11-05,6/2/2025 21:43:49
VOT330,Ophelia,Shaw,28,F,NM,Republican,ophelia.shaw@email.com,2019-08-05,2024-11-05,3/9/2023 5:06:18
VOT331,Stetson,Holmes,61,M,WV,Independent,stetson.holmes@email.com,1995-01-18,2020-11-03,2/16/2024 17:52:47
VOT332,Blair,Rice,42,F,ID,Democrat,blair.rice@email.com,2010-05-30,2024-11-05,1/22/2024 22:27:24
VOT333,Murphy,Robertson,35,M,HI,Republican,murphy.robertson@email.com,2014-10-12,2024-11-05,6/23/2023 4:07:10
VOT334,Palmer,Hunt,50,F,NH,Independent,palmer.hunt@email.com,2004-02-25,2022-11-08,8/18/2025 19:50:52
VOT335,Otto,Black,44,M,ME,Democrat,otto.black@email.com,2009-07-08,2024-11-05,3/31/2025 8:08:57
VOT336,Margot,Daniels,36,F,RI,Republican,margot.daniels@email.com,2013-11-20,2024-11-05,4/25/2025 14:27:28
VOT337,Cyrus,Palmer,57,M,MT,Independent,cyrus.palmer@email.com,2000-04-02,2024-11-05,5/1/2023 13:30:43
VOT338,Nola,Mills,29,F,DE,Democrat,nola.mills@email.com,2018-08-15,2020-11-03,3/13/2024 16:02:47
VOT339,Winston,Nichols,47,M,SD,Republican,winston.nichols@email.com,2007-12-28,2024-11-05,1/5/2024 12:18:15
VOT340,Maeve,Grant,53,F,ND,Independent,maeve.grant@email.com,2003-05-10,2024-11-05,9/5/2023 18:21:03
VOT341,Forrest,Knight,34,M,AK,Democrat,forrest.knight@email.com,2015-09-22,2022-11-08,9/24/2024 16:51:46
VOT342,Sylvie,Ferguson,48,F,VT,Republican,sylvie.ferguson@email.com,2007-02-05,2024-11-05,4/6/2025 14:48:36
VOT343,Ace,Rose,41,M,WY,Independent,ace.rose@email.com,2010-06-18,2024-11-05,4/13/2025 3:53:26
VOT344,Wren,Stone,60,F,CA,Democrat,wren.stone@email.com,1998-10-30,2024-11-05,9/1/2023 18:18:30
VOT345,Sterling,Hawkins,26,M,TX,Republican,sterling.hawkins@email.com,2020-03-15,2020-11-03,9/7/2024 5:53:11
VOT346,Hallie,Dunn,45,F,FL,Independent,hallie.dunn@email.com,2008-07-25,2024-11-05,12/12/2024 10:56:31
VOT347,Crew,Sims,38,M,NY,Democrat,crew.sims@email.com,2012-12-08,2024-11-05,7/16/2025 5:57:00
VOT348,Celeste,Hudson,52,F,PA,Republican,celeste.hudson@email.com,2004-04-20,2022-11-08,4/18/2025 11:51:31
VOT349,Titus,Spencer,31,M,IL,Independent,titus.spencer@email.com,2017-08-05,2024-11-05,8/30/2023 20:56:26
VOT350,Octavia,Gardner,49,F,OH,Democrat,octavia.gardner@email.com,2006-01-18,2024-11-05,4/9/2023 21:01:58
VOT351,Bowen,Stephens,43,M,MI,Republican,bowen.stephens@email.com,2009-05-30,2024-11-05,8/9/2023 14:39:43
VOT352,Juniper,Payne,37,F,NC,Independent,juniper.payne@email.com,2013-10-12,2020-11-03,9/1/2025 10:23:15
VOT353,Apollo,Pierce,56,M,GA,Democrat,apollo.pierce@email.com,2000-02-25,2024-11-05,6/28/2025 19:10:07
VOT354,Rosalie,Berry,30,F,VA,Republican,rosalie.berry@email.com,2018-07-08,2024-11-05,9/27/2023 22:59:06
VOT355,Orion,Arnold,46,M,WA,Independent,orion.arnold@email.com,2008-11-20,2022-11-08,6/23/2025 10:28:23
VOT356,Kira,Reynolds,39,F,AZ,Democrat,kira.reynolds@email.com,2011-04-02,2024-11-05,11/20/2024 22:03:19
VOT357,Caspian,Ellis,55,M,MA,Republican,caspian.ellis@email.com,2001-08-15,2024-11-05,8/16/2024 20:51:29
VOT358,Sutton,Harrison,33,F,TN,Independent,sutton.harrison@email.com,2016-12-28,2024-11-05,11/25/2024 12:26:32
VOT359,Atlas,Gibson,47,M,MO,Democrat,atlas.gibson@email.com,2007-05-10,2020-11-03,3/27/2025 1:40:56
VOT360,Vera,McDonald,41,F,MD,Republican,vera.mcdonald@email.com,2010-09-22,2024-11-05,1/7/2023 17:36:06
VOT361,Wade,Cruz,58,M,CO,Independent,wade.cruz@email.com,2002-02-05,2024-11-05,1/9/2023 13:59:40
VOT362,Ophelia,Marshall,35,F,OR,Democrat,ophelia.marshall@email.com,2014-06-18,2022-11-08,4/16/2024 23:35:09
VOT363,Gage,Owens,50,M,NV,Republican,gage.owens@email.com,2004-10-30,2024-11-05,8/30/2024 3:27:09
VOT364,Iris,Johnston,44,F,CT,Independent,iris.johnston@email.com,2009-03-15,2024-11-05,12/24/2024 5:30:22
VOT365,Ezra,Murray,28,M,NJ,Democrat,ezra.murray@email.com,2019-07-25,2024-11-05,8/31/2023 14:58:22
VOT366,Luna,Freeman,62,F,IN,Republican,luna.freeman@email.com,1994-12-08,2020-11-03,12/5/2023 15:46:27
VOT367,Reed,Wells,42,M,WI,Independent,reed.wells@email.com,2010-04-20,2024-11-05,3/22/2024 5:12:56
VOT368,Astrid,Webb,36,F,SC,Democrat,astrid.webb@email.com,2013-08-05,2024-11-05,6/1/2025 12:58:10
VOT369,Hayes,Simpson,53,M,AL,Republican,hayes.simpson@email.com,2003-01-18,2022-11-08,8/18/2025 17:26:20
VOT370,Marlowe,Stevens,31,F,LA,Independent,marlowe.stevens@email.com,2017-05-30,2024-11-05,6/24/2024 13:29:17
VOT371,Kieran,Tucker,48,M,KY,Democrat,kieran.tucker@email.com,2007-10-12,2024-11-05,4/27/2025 9:26:25
VOT372,Flora,Porter,40,F,OK,Republican,flora.porter@email.com,2012-02-25,2024-11-05,10/11/2023 15:11:26
VOT373,Zion,Hunter,57,M,AR,Independent,zion.hunter@email.com,2000-07-08,2020-11-03,1/26/2025 23:13:32
VOT374,,Hicks,34,F,IA,Democrat,clementine.hicks@email.com,2015-11-20,2024-11-05,4/4/2025 5:03:10
VOT375,Ridge,Crawford,45,M,MS,Republican,ridge.crawford@email.com,2008-04-02,2024-11-05,3/22/2023 14:43:55
VOT376,Elodie,Henry,29,F,UT,Independent,elodie.henry@email.com,2018-08-15,2022-11-08,5/4/2024 5:24:10
VOT377,Brooks,Boyd,51,M,KS,Democrat,brooks.boyd@email.com,2004-12-28,2024-11-05,5/17/2024 19:21:27
VOT378,Beatrice,Mason,37,F,NE,Republican,beatrice.mason@email.com,2013-05-10,2024-11-05,10/21/2023 23:36:24
VOT379,Callum,Morales,43,M,NM,Independent,callum.morales@email.com,2009-09-22,2024-11-05,11/16/2023 14:13:54
VOT380,Dahlia,Kennedy,60,F,WV,Democrat,dahlia.kennedy@email.com,1998-02-05,2020-11-03,8/30/2024 20:08:28
VOT381,Wilder,Warren,32,M,ID,Republican,wilder.warren@email.com,2016-06-18,2024-11-05,2/22/2023 11:05:19
VOT382,Harlow,Dixon,46,F,HI,Independent,harlow.dixon@email.com,2008-10-30,2024-11-05,8/2/2025 23:47:01
VOT383,Tobias,Ramos,39,M,NH,Democrat,tobias.ramos@email.com,2011-03-15,2022-11-08,4/13/2025 14:17:10
VOT384,Adelaide,Reyes,54,F,ME,Republican,adelaide.reyes@email.com,2001-07-25,2024-11-05,4/15/2023 12:12:26
VOT385,Romeo,Burns,27,M,RI,Independent,romeo.burns@email.com,2020-12-08,2024-11-05,12/15/2023 10:56:39
VOT386,Estelle,Gordon,48,F,MT,Democrat,estelle.gordon@email.com,2007-04-20,2024-11-05,3/21/2024 13:34:45
VOT387,Nico,Shaw,41,M,DE,Republican,nico.shaw@email.com,2010-08-05,2020-11-03,9/24/2024 12:21:10
VOT388,Giselle,Holmes,55,F,SD,Independent,giselle.holmes@email.com,2001-01-18,2024-11-05,10/14/2024 21:48:12
VOT389,Bodhi,Rice,35,M,ND,Democrat,bodhi.rice@email.com,2014-05-30,2024-11-05,3/21/2025 9:44:02
VOT390,Thea,Robertson,49,F,AK,Republican,thea.robertson@email.com,2006-10-12,2022-11-08,6/1/2025 18:52:05
VOT391,Magnus,Hunt,33,M,VT,Independent,magnus.hunt@email.com,2016-02-25,2024-11-05,3/14/2023 23:06:52
VOT392,Lorelei,Black,47,F,WY,Democrat,lorelei.black@email.com,2007-07-08,2024-11-05,9/5/2023 22:18:01
VOT393,Lucian,,56,M,CA,Republican,lucian.daniels@email.com,2000-11-20,2024-11-05,10/12/2024 9:30:28
VOT394,Mabel,Palmer,30,F,TX,Independent,mabel.palmer@email.com,2018-04-02,2020-11-03,1/15/2023 16:02:31
VOT395,Augustus,Mills,44,M,FL,Democrat,augustus.mills@email.com,2009-08-15,,7/14/2025 7:46:01
VOT396,Evangeline,Nichols,38,F,NY,Republican,evangeline.nichols@email.com,2012-12-28,2024-11-05,12/25/2023 23:06:47
VOT397,Jasper,Grant,52,M,PA,Independent,jasper.grant@email.com,2004-05-10,2022-11-08,11/10/2023 12:25:09
VOT398,Colette,Knight,42,F,IL,Democrat,colette.knight@email.com,2010-09-22,2024-11-05,3/2/2023 22:14:13
VOT399,Finnegan,Ferguson,28,M,Ohio,Republican,finnegan.ferguson@email.com,2019-02-05,2024-11-05,1/27/2025 23:27:07
VOT400,Aurelia,Rose,61,F,MI,Independent,aurelia.rose@email.com,1995-06-18,2024-11-05,11/5/2023 10:08:53
VOT401,Oliver,Johnson,45,M,North Carolina,Democrat,oliver.johnson@email.com,2008-10-04,2024-11-05,4/30/2024 9:28:08
